Codigo_ID,Categoria,Tipo_Pieza,Material,Diametro_mm,Diametro_pulg,Resistencia,Union,Peso_valor,Peso_unidad,Precio_sin_IVA_CLP,Origen_precio,Descripcion
05-05-001-010-200,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,200,8,PN10,B,17.4,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 200 mm (8"") ANSI 150 PN10"
05-05-001-010-250,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,250,10,PN10,B,24.76,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 250 mm (10"") ANSI 150 PN10"
05-05-001-010-300,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,300,12,PN10,B,33.7,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 300 mm (12"") ANSI 150 PN10"
05-05-001-010-350,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,350,14,PN10,B,45.9,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 350 mm (14"") ANSI 150 PN10"
05-05-001-010-400,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,400,16,PN10,B,53.0,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 400 mm (16"") ANSI 150 PN10"
05-05-001-010-450,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,450,18,PN10,B,55.42,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 450 mm (18"") ANSI 150 PN10"
05-05-001-010-500,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,500,20,PN10,B,68.8,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 500 mm (20"") ANSI 150 PN10"
01-02-001-040-168,Tuberias,Tuberia,Acero galvanizado,168,6,SCH40,EP,28.26,kg/m,,,"TUBERIA ACERO GALV. EP DE/DN 168,3 mm (6"") SCH40 L = 6 m"
01-02-001-040-114,Tuberias,Tuberia,Acero galvanizado,114,4,SCH40,EP,16.07,kg/m,122574.0,COTIZACION,"TUBERIA ACERO GALV. EP DE/DN 114,3 mm (4"") SCH40 L = 6 m"
01-02-001-040-060,Tuberias,Tuberia,Acero galvanizado,60,2,SCH40,EP,5.44,kg/m,39079.0,COTIZACION,"TUBERIA ACERO GALV. EP DE/DN 60,3 mm (2"") SCH40 L = 6 m"
01-02-001-040-076,Tuberias,Tuberia,Acero galvanizado,76,2 1/2,SCH40,EP,8.63,kg/m,235076.0,COTIZACION,"TUBERIA ACERO GALV. EP DE/DN 76,1 mm (2 1/2"") SCH40 L = 6 m"
01-02-001-040-089,Tuberias,Tuberia,Acero galvanizado,88,3,SCH40,EP,11.29,kg/m,307781.0,COTIZACION,"TUBERIA ACERO GALV. EP DE/DN 88,9 mm (3"") SCH40 L = 6 m"
01-02-001-040-219,Tuberias,Tuberia,Acero galvanizado,219,8,SCH40,EP,42.55,kg/m,,,"TUBERIA ACERO GALV. EP DE/DN 219,1 mm (8"") SCH40 L = 6 m"
01-02-001-040-273,Tuberias,Tuberia,Acero galvanizado,273,10,SCH40,EP,60.29,kg/m,,,"TUBERIA ACERO GALV. EP DE/DN 273 mm (10"") SCH40 L = 6 m"
01-02-001-001-324,Tuberias,Tuberia,Acero galvanizado,323,12,STD,EP,73.88,kg/m,,,"TUBERIA ACERO GALV. EP DE/DN 323,9 mm (12"") STD L = 6 m"
02-03-013-000-025,Fittings,Tapon,HDPE,25,3/4,PN10/PN16,EF,,kg/unit,5282.0,RESCO,"TAPON HDPE EF DE/DN 25 mm (3/4"") PN10/PN16"
02-03-013-000-032,Fittings,Tapon,HDPE,32,1,PN10/PN16,EF,,kg/unit,5860.0,RESCO,"TAPON HDPE EF DE/DN 32 mm (1"") PN10/PN16"
02-03-013-000-040,Fittings,Tapon,HDPE,40,1 1/4,PN10/PN16,EF,,kg/unit,6772.0,RESCO,"TAPON HDPE EF DE/DN 40 mm (1 1/4"") PN10/PN16"
02-03-013-000-050,Fittings,Tapon,HDPE,50,1 1/2,PN10/PN16,EF,,kg/unit,8726.0,RESCO,"TAPON HDPE EF DE/DN 50 mm (1 1/2"") PN10/PN16"
02-03-013-000-063,Fittings,Tapon,HDPE,63,2,PN10/PN16,EF,,kg/unit,10808.0,RESCO,"TAPON HDPE EF DE/DN 63 mm (2"") PN10/PN16"
02-03-013-000-075,Fittings,Tapon,HDPE,75,2 1/2,PN10/PN16,EF,,kg/unit,15872.0,RESCO,"TAPON HDPE EF DE/DN 75 mm (2 1/2"") PN10/PN16"
02-03-013-000-090,Fittings,Tapon,HDPE,90,3,PN10/PN16,EF,,kg/unit,22181.0,RESCO,"TAPON HDPE EF DE/DN 90 mm (3"") PN10/PN16"
02-03-013-000-110,Fittings,Tapon,HDPE,110,4,PN10/PN16,EF,,kg/unit,28014.0,RESCO,"TAPON HDPE EF DE/DN 110 mm (4"") PN10/PN16"
02-03-019-000-050-025,Fittings,Taping Tee,HDPE,50-25,1 1/2-3/4,PN10/PN16,EF,,kg/unit,22395.0,RESCO,"TAPING TEE HDPE EF DE 50x25 mm (1 1/2""x3/4"") PN10/PN16"
02-03-019-000-050-032,Fittings,Taping Tee,HDPE,50-32,1 1/2-1,PN10/PN16,EF,,kg/unit,23746.0,RESCO,"TAPING TEE HDPE EF DE 50x32 mm (1 1/2""x1"") PN10/PN16"
02-03-019-000-063-025,Fittings,Taping Tee,HDPE,63-25,2-3/4,PN10/PN16,EF,,kg/unit,39215.0,RESCO,"TAPING TEE HDPE EF DE 63x25 mm (2""x3/4"") PN10/PN16"
02-03-019-000-063-032,Fittings,Taping Tee,HDPE,63-32,2-1,PN10/PN16,EF,,kg/unit,39215.0,RESCO,"TAPING TEE HDPE EF DE 63x32 mm (2""x1"") PN10/PN16"
02-03-019-000-075-020,Fittings,Taping Tee,HDPE,75-20,2 1/2-1/2,PN10/PN16,EF,,kg/unit,41743.0,RESCO,"TAPING TEE HDPE EF DE 75x20 mm (2 1/2""x1/2"") PN10/PN16"
02-03-019-000-075-025,Fittings,Taping Tee,HDPE,75-25,2 1/2-3/4,PN10/PN16,EF,,kg/unit,41743.0,RESCO,"TAPING TEE HDPE EF DE 75x25 mm (2 1/2""x3/4"") PN10/PN16"
02-03-019-000-075-032,Fittings,Taping Tee,HDPE,75-32,2 1/2-1,PN10/PN16,EF,,kg/unit,41743.0,RESCO,"TAPING TEE HDPE EF DE 75x32 mm (2 1/2""x1"") PN10/PN16"
02-03-019-000-075-040,Fittings,Taping Tee,HDPE,75-40,2 1/2-1 1/4,PN10/PN16,EF,,kg/unit,43691.0,RESCO,"TAPING TEE HDPE EF DE 75x40 mm (2 1/2""x1 1/4"") PN10/PN16"
02-03-019-000-075-050,Fittings,Taping Tee,HDPE,75-50,2 1/2-1 1/2,PN10/PN16,EF,,kg/unit,43691.0,RESCO,"TAPING TEE HDPE EF DE 75x50 mm (2 1/2""x1 1/2"") PN10/PN16"
02-03-019-000-090-020,Fittings,Taping Tee,HDPE,90-20,3-1/2,PN10/PN16,EF,,kg/unit,39970.0,RESCO,"TAPING TEE HDPE EF DE 90x20 mm (3""x1/2"") PN10/PN16"
02-03-019-000-090-025,Fittings,Taping Tee,HDPE,90-25,3-3/4,PN10/PN16,EF,,kg/unit,39970.0,RESCO,"TAPING TEE HDPE EF DE 90x25 mm (3""x3/4"") PN10/PN16"
02-03-019-000-090-032,Fittings,Taping Tee,HDPE,90-32,3-1,PN10/PN16,EF,,kg/unit,39970.0,RESCO,"TAPING TEE HDPE EF DE 90x32 mm (3""x1"") PN10/PN16"
02-03-019-000-090-040,Fittings,Taping Tee,HDPE,90-40,3-1 1/4,PN10/PN16,EF,,kg/unit,39970.0,RESCO,"TAPING TEE HDPE EF DE 90x40 mm (3""x1 1/4"") PN10/PN16"
02-03-019-000-090-050,Fittings,Taping Tee,HDPE,90-50,3-1 1/2,PN10/PN16,EF,,kg/unit,39970.0,RESCO,"TAPING TEE HDPE EF DE 90x50 mm (3""x1 1/2"") PN10/PN16"
02-03-019-000-110-020,Fittings,Taping Tee,HDPE,110-20,4-1/2,PN10/PN16,EF,,kg/unit,34602.0,RESCO,"TAPING TEE HDPE EF DE 110x20 mm (4""x1/2"") PN10/PN16"
02-03-019-000-110-025,Fittings,Taping Tee,HDPE,110-25,4-3/4,PN10/PN16,EF,,kg/unit,34602.0,RESCO,"TAPING TEE HDPE EF DE 110x25 mm (4""x3/4"") PN10/PN16"
02-03-019-000-110-032,Fittings,Taping Tee,HDPE,110-32,4-1,PN10/PN16,EF,,kg/unit,34602.0,RESCO,"TAPING TEE HDPE EF DE 110x32 mm (4""x1"") PN10/PN16"
02-03-019-000-110-040,Fittings,Taping Tee,HDPE,110-40,4-1 1/4,PN10/PN16,EF,,kg/unit,41853.0,RESCO,"TAPING TEE HDPE EF DE 110x40 mm (4""x1 1/4"") PN10/PN16"
02-03-019-000-110-050,Fittings,Taping Tee,HDPE,110-50,4-1 1/2,PN10/PN16,EF,,kg/unit,41853.0,RESCO,"TAPING TEE HDPE EF DE 110x50 mm (4""x1 1/2"") PN10/PN16"
02-03-019-000-110-063,Fittings,Taping Tee,HDPE,110-63,4-2,PN10/PN16,EF,,kg/unit,41853.0,RESCO,"TAPING TEE HDPE EF DE 110x63 mm (4""x2"") PN10/PN16"
02-03-019-000-160-025,Fittings,Taping Tee,HDPE,160-25,6-3/4,PN10/PN16,EF,,kg/unit,61876.0,RESCO,"TAPING TEE HDPE EF DE 160x25 mm (6""x3/4"") PN10/PN16"
02-03-019-000-160-032,Fittings,Taping Tee,HDPE,160-32,6-1,PN10/PN16,EF,,kg/unit,61876.0,RESCO,"TAPING TEE HDPE EF DE 160x32 mm (6""x1"") PN10/PN16"
02-03-019-000-160-040,Fittings,Taping Tee,HDPE,160-40,6-1 1/4,PN10/PN16,EF,,kg/unit,61876.0,RESCO,"TAPING TEE HDPE EF DE 160x40 mm (6""x1 1/4"") PN10/PN16"
02-03-019-000-160-050,Fittings,Taping Tee,HDPE,160-50,6-1 1/2,PN10/PN16,EF,,kg/unit,61876.0,RESCO,"TAPING TEE HDPE EF DE 160x50 mm (6""x1 1/2"") PN10/PN16"
02-03-019-000-160-063,Fittings,Taping Tee,HDPE,160-63,6-2,PN10/PN16,EF,,kg/unit,61876.0,RESCO,"TAPING TEE HDPE EF DE 160x63 mm (6""x2"") PN10/PN16"
02-03-019-000-200-025,Fittings,Taping Tee,HDPE,200-25,8-3/4,PN10/PN16,EF,,kg/unit,64615.0,RESCO,"TAPING TEE HDPE EF DE 200x25 mm (8""x3/4"") PN10/PN16"
02-03-019-000-200-032,Fittings,Taping Tee,HDPE,200-32,8-1,PN10/PN16,EF,,kg/unit,64615.0,RESCO,"TAPING TEE HDPE EF DE 200x32 mm (8""x1"") PN10/PN16"
02-05-001-000-040-11-2,Fittings,Collarin,PP,"40x1 1/2""","1 1/2""",PN10/PN16,CEM,,kg/unit,813.0,RESCO,"COLLARIN PP REFORZADO 40 MM X 1 1/2"""
02-05-001-000-040-3-4,Fittings,Collarin,PP,"40x3/4""","3/4""",PN10/PN16,CEM,,kg/unit,846.0,RESCO,"COLLARIN PP REFORZADO 40 MM X 3/4"""
02-05-001-000-040-1,Fittings,Collarin,PP,"40x1""","1""",PN10/PN16,CEM,,kg/unit,934.0,RESCO,"COLLARIN PP REFORZADO 40 MM X 1"""
02-05-001-000-050-1-2,Fittings,Collarin,PP,"50x1/2""","1/2""",PN10/PN16,CEM,,kg/unit,870.0,RESCO,"COLLARIN PP REFORZADO 50 MM X 1/2"""
02-05-001-000-050-3-4,Fittings,Collarin,PP,"50x3/4""","3/4""",PN10/PN16,CEM,,kg/unit,910.0,RESCO,"COLLARIN PP REFORZADO 50 MM X 3/4"""
02-05-001-000-050-1,Fittings,Collarin,PP,"50x1""","1""",PN10/PN16,CEM,,kg/unit,1014.0,RESCO,"COLLARIN PP REFORZADO 50 MM X 1"""
02-05-001-000-050-11-4,Fittings,Collarin,PP,"50x1 1/4""","1 1/4""",PN10/PN16,CEM,,kg/unit,1234.0,RESCO,"COLLARIN PP REFORZADO 50 MM X 1 1/4"""
02-05-001-000-063-1-2,Fittings,Collarin,PP,"63x1/2""","1/2""",PN10/PN16,CEM,,kg/unit,1359.0,RESCO,"COLLARIN PP REFORZADO 63 MM X 1/2"""
02-05-001-000-063-3-4,Fittings,Collarin,PP,"63x3/4""","3/4""",PN10/PN16,CEM,,kg/unit,1387.0,RESCO,"COLLARIN PP REFORZADO 63 MM X 3/4"""
02-05-001-000-063-1,Fittings,Collarin,PP,"63x1""","1""",PN10/PN16,CEM,,kg/unit,1526.0,RESCO,"COLLARIN PP REFORZADO 63 MM X 1"""
02-05-001-000-063-11-4,Fittings,Collarin,PP,"63x1 1/4""","1 1/4""",PN10/PN16,CEM,,kg/unit,1550.0,RESCO,"COLLARIN PP REFORZADO 63 MM X 1 1/4"""
02-05-001-000-063-11-2,Fittings,Collarin,PP,"63x1 1/2""","1 1/2""",PN10/PN16,CEM,,kg/unit,1605.0,RESCO,"COLLARIN PP REFORZADO 63 MM X 1 1/2"""
02-05-001-000-075-1-2,Fittings,Collarin,PP,"75x1/2""","1/2""",PN10/PN16,CEM,,kg/unit,1551.0,RESCO,"COLLARIN PP REFORZADO 75 MM X 1/2"""
02-05-001-000-075-3-4,Fittings,Collarin,PP,"75x3/4""","3/4""",PN10/PN16,CEM,,kg/unit,1575.0,RESCO,"COLLARIN PP REFORZADO 75 MM X 3/4"""
02-05-001-000-075-1,Fittings,Collarin,PP,"75x1""","1""",PN10/PN16,CEM,,kg/unit,1752.0,RESCO,"COLLARIN PP REFORZADO 75 MM X 1"""
02-05-001-000-075-11-4,Fittings,Collarin,PP,"75x1 1/4""","1 1/4""",PN10/PN16,CEM,,kg/unit,1787.0,RESCO,"COLLARIN PP REFORZADO 75 MM X 1 1/4"""
02-05-001-000-075-11-2,Fittings,Collarin,PP,"75x1 1/2""","1 1/2""",PN10/PN16,CEM,,kg/unit,1806.0,RESCO,"COLLARIN PP REFORZADO 75 MM X 1 1/2"""
02-05-001-000-075-2,Fittings,Collarin,PP,"75x2""","2""",PN10/PN16,CEM,,kg/unit,1845.0,RESCO,"COLLARIN PP REFORZADO 75 MM X 2"""
02-05-001-000-090-1-2,Fittings,Collarin,PP,"90x1/2""","1/2""",PN10/PN16,CEM,,kg/unit,2034.0,RESCO,"COLLARIN PP REFORZADO 90 MM X 1/2"""
02-05-001-000-090-3-4,Fittings,Collarin,PP,"90x3/4""","3/4""",PN10/PN16,CEM,,kg/unit,2081.0,RESCO,"COLLARIN PP REFORZADO 90 MM X 3/4"""
02-05-001-000-090-1,Fittings,Collarin,PP,"90x1""","1""",PN10/PN16,CEM,,kg/unit,2338.0,RESCO,"COLLARIN PP REFORZADO 90 MM X 1"""
02-05-001-000-090-11-4,Fittings,Collarin,PP,"90x1 1/4""","1 1/4""",PN10/PN16,CEM,,kg/unit,2265.0,RESCO,"COLLARIN PP REFORZADO 90 MM X 1 1/4"""
02-05-001-000-090-11-2,Fittings,Collarin,PP,"90x1 1/2""","1 1/2""",PN10/PN16,CEM,,kg/unit,2325.0,RESCO,"COLLARIN PP REFORZADO 90 MM X 1 1/2"""
02-05-001-000-090-2,Fittings,Collarin,PP,"90x2""","2""",PN10/PN16,CEM,,kg/unit,2495.0,RESCO,"COLLARIN PP REFORZADO 90 MM X 2"""
02-05-001-000-110-1-2,Fittings,Collarin,PP,"110x1/2""","1/2""",PN10/PN16,CEM,,kg/unit,2755.0,RESCO,"COLLARIN PP REFORZADO 110 MM X 1/2"""
02-05-001-000-110-3-4,Fittings,Collarin,PP,"110x3/4""","3/4""",PN10/PN16,CEM,,kg/unit,2782.0,RESCO,"COLLARIN PP REFORZADO 110 MM X 3/4"""
02-05-001-000-110-1,Fittings,Collarin,PP,"110x1""","1""",PN10/PN16,CEM,,kg/unit,2903.0,RESCO,"COLLARIN PP REFORZADO 110 MM X 1"""
02-05-001-000-110-11-4,Fittings,Collarin,PP,"110x1 1/4""","1 1/4""",PN10/PN16,CEM,,kg/unit,2866.0,RESCO,"COLLARIN PP REFORZADO 110 MM X 1 1/4"""
02-05-001-000-110-11-2,Fittings,Collarin,PP,"110x1 1/2""","1 1/2""",PN10/PN16,CEM,,kg/unit,2920.0,RESCO,"COLLARIN PP REFORZADO 110 MM X 1 1/2"""
02-05-001-000-110-2,Fittings,Collarin,PP,"110x2""","2""",PN10/PN16,CEM,,kg/unit,3066.0,RESCO,"COLLARIN PP REFORZADO 110 MM X 2"""
02-05-001-000-110-3,Fittings,Collarin,PP,"110x3""","3""",PN10/PN16,CEM,,kg/unit,3938.0,RESCO,"COLLARIN PP REFORZADO 110 MM X 3"""
02-05-001-000-125-3-4,Fittings,Collarin,PP,"125x3/4""","3/4""",PN10/PN16,CEM,,kg/unit,4192.0,RESCO,"COLLARIN PP REFORZADO 125 MM X 3/4"""
02-05-001-000-125-11-2,Fittings,Collarin,PP,"125x1 1/2""","1 1/2""",PN10/PN16,CEM,,kg/unit,4231.0,RESCO,"COLLARIN PP REFORZADO 125 MM X 1 1/2"""
02-05-001-000-125-2,Fittings,Collarin,PP,"125x2""","2""",PN10/PN16,CEM,,kg/unit,4271.0,RESCO,"COLLARIN PP REFORZADO 125 MM X 2"""
02-05-001-000-140-3-4,Fittings,Collarin,PP,"140x3/4""","3/4""",PN10/PN16,CEM,,kg/unit,5213.0,RESCO,"COLLARIN PP REFORZADO 140 MM X 3/4"""
02-05-001-000-140-11-2,Fittings,Collarin,PP,"140x1 1/2""","1 1/2""",PN10/PN16,CEM,,kg/unit,5371.0,RESCO,"COLLARIN PP REFORZADO 140 MM X 1 1/2"""
02-05-001-000-140-2,Fittings,Collarin,PP,"140x2""","2""",PN10/PN16,CEM,,kg/unit,5449.0,RESCO,"COLLARIN PP REFORZADO 140 MM X 2"""
02-05-001-000-160-1-2,Fittings,Collarin,PP,"160x1/2""","1/2""",PN10/PN16,CEM,,kg/unit,8493.0,RESCO,"COLLARIN PP REFORZADO 160 MM X 1/2"""
02-05-001-000-160-1,Fittings,Collarin,PP,"160x1""","1""",PN10/PN16,CEM,,kg/unit,9046.0,RESCO,"COLLARIN PP REFORZADO 160 MM X 1"""
02-05-001-000-160-2,Fittings,Collarin,PP,"160x2""","2""",PN10/PN16,CEM,,kg/unit,9137.0,RESCO,"COLLARIN PP REFORZADO 160 MM X 2"""
02-05-001-000-160-3,Fittings,Collarin,PP,"160x3""","3""",PN10/PN16,CEM,,kg/unit,9184.0,RESCO,"COLLARIN PP REFORZADO 160 MM X 3"""
02-05-001-000-200-2,Fittings,Collarin,PP,"200x2""","2""",PN10/PN16,CEM,,kg/unit,22280.0,RESCO,"COLLARIN PP REFORZADO 200 MM X 2"""
02-05-001-000-200-3,Fittings,Collarin,PP,"200x3""","3""",PN10/PN16,CEM,,kg/unit,22280.0,RESCO,"COLLARIN PP REFORZADO 200 MM X 3"""
01-04-001-PN16-020,Tuberias,Tuberia,PVC,20,1/2,PN16,CEM,,kg/m,2361.0,RESCO,"TUBERIA PVC CEM DE/DN 20 mm (1/2"") PN16 L = 6 m"
01-04-001-PN12-5-025,Tuberias,Tuberia,PVC,25,3/4,PN12.5,CEM,,kg/m,3096.0,RESCO,"TUBERIA PVC CEM DE/DN 25 mm (3/4"") PN12.5 L = 6 m"
01-04-001-PN10-032,Tuberias,Tuberia,PVC,32,1,PN10,CEM,,kg/m,4240.0,RESCO,"TUBERIA PVC CEM DE/DN 32 mm (1"") PN10 L = 6 m"
01-04-001-PN10-040,Tuberias,Tuberia,PVC,40,1 1/4,PN10,CEM,,kg/m,6246.0,RESCO,"TUBERIA PVC CEM DE/DN 40 mm (1 1/4"") PN10 L = 6 m"
01-04-001-PN10-050,Tuberias,Tuberia,PVC,50,1 1/2,PN10,CEM,,kg/m,9697.0,RESCO,"TUBERIA PVC CEM DE/DN 50 mm (1 1/2"") PN10 L = 6 m"
01-04-001-PN10-063,Tuberias,Tuberia,PVC,63,2,PN10,GOMA,,kg/m,15608.0,RESCO,"TUBERIA PVC GOMA DE/DN 63 mm (2"") PN10 L = 6 m"
01-04-001-PN10-075,Tuberias,Tuberia,PVC,75,2 1/2,PN10,GOMA,,kg/m,22495.0,RESCO,"TUBERIA PVC GOMA DE/DN 75 mm (2 1/2"") PN10 L = 6 m"
01-04-001-PN10-090,Tuberias,Tuberia,PVC,90,3,PN10,GOMA,,kg/m,31727.0,RESCO,"TUBERIA PVC GOMA DE/DN 90 mm (3"") PN10 L = 6 m"
01-04-001-PN10-110,Tuberias,Tuberia,PVC,110,4,PN10,GOMA,,kg/m,38334.0,RESCO,"TUBERIA PVC GOMA DE/DN 110 mm (4"") PN10 L = 6 m"
01-04-001-PN10-125,Tuberias,Tuberia,PVC,125,5,PN10,GOMA,,kg/m,50150.0,RESCO,"TUBERIA PVC GOMA DE/DN 125 mm (5"") PN10 L = 6 m"
01-04-001-PN10-140,Tuberias,Tuberia,PVC,140,5 1/2,PN10,GOMA,,kg/m,63034.0,RESCO,"TUBERIA PVC GOMA DE/DN 140 mm (5 1/2"") PN10 L = 6 m"
01-04-001-PN10-160,Tuberias,Tuberia,PVC,160,6,PN10,GOMA,,kg/m,82504.0,RESCO,"TUBERIA PVC GOMA DE/DN 160 mm (6"") PN10 L = 6 m"
01-04-001-PN10-200,Tuberias,Tuberia,PVC,200,8,PN10,GOMA,,kg/m,128566.0,RESCO,"TUBERIA PVC GOMA DE/DN 200 mm (8"") PN10 L = 6 m"
01-04-001-PN10-250,Tuberias,Tuberia,PVC,250,10,PN10,GOMA,,kg/m,215069.0,RESCO,"TUBERIA PVC GOMA DE/DN 250 mm (10"") PN10 L = 6 m"
01-04-001-PN6-040,Tuberias,Tuberia,PVC,40,1 1/4,PN6,GOMA,,kg/m,5076.0,RESCO,"TUBERIA PVC GOMA DE/DN 40 mm (1 1/4"") PN6 L = 6 m"
01-04-001-PN6-050,Tuberias,Tuberia,PVC,50,1 1/2,PN6,GOMA,,kg/m,6581.0,RESCO,"TUBERIA PVC GOMA DE/DN 50 mm (1 1/2"") PN6 L = 6 m"
01-04-001-PN6-063,Tuberias,Tuberia,PVC,63,2,PN6,GOMA,,kg/m,10750.0,RESCO,"TUBERIA PVC GOMA DE/DN 63 mm (2"") PN6 L = 6 m"
01-04-001-PN6-075,Tuberias,Tuberia,PVC,75,2 1/2,PN6,GOMA,,kg/m,14668.0,RESCO,"TUBERIA PVC GOMA DE/DN 75 mm (2 1/2"") PN6 L = 6 m"
01-04-001-PN6-090,Tuberias,Tuberia,PVC,90,3,PN6,GOMA,,kg/m,21277.0,RESCO,"TUBERIA PVC GOMA DE/DN 90 mm (3"") PN6 L = 6 m"
01-04-001-PN6-110,Tuberias,Tuberia,PVC,110,4,PN6,GOMA,,kg/m,25765.0,RESCO,"TUBERIA PVC GOMA DE/DN 110 mm (4"") PN6 L = 6 m"
01-04-001-PN6-125,Tuberias,Tuberia,PVC,125,5,PN6,GOMA,,kg/m,33394.0,RESCO,"TUBERIA PVC GOMA DE/DN 125 mm (5"") PN6 L = 6 m"
01-04-001-PN6-140,Tuberias,Tuberia,PVC,140,5 1/2,PN6,GOMA,,kg/m,42036.0,RESCO,"TUBERIA PVC GOMA DE/DN 140 mm (5 1/2"") PN6 L = 6 m"
01-04-001-PN6-160,Tuberias,Tuberia,PVC,160,6,PN6,GOMA,,kg/m,54047.0,RESCO,"TUBERIA PVC GOMA DE/DN 160 mm (6"") PN6 L = 6 m"
01-04-001-PN6-200,Tuberias,Tuberia,PVC,200,8,PN6,GOMA,,kg/m,84207.0,RESCO,"TUBERIA PVC GOMA DE/DN 200 mm (8"") PN6 L = 6 m"
01-04-001-PN6-250,Tuberias,Tuberia,PVC,250,10,PN6,GOMA,,kg/m,135157.0,RESCO,"TUBERIA PVC GOMA DE/DN 250 mm (10"") PN6 L = 6 m"
02-04-002-PN10-020,Fittings,Codo 90°,PVC,20,1/2,PN10,CEM,,kg/unit,108.0,RESCO,"CODO 90° PVC CEM DE/DN 20 mm (1/2"") PN10"
02-04-002-PN10-025,Fittings,Codo 90°,PVC,25,3/4,PN10,CEM,,kg/unit,134.0,RESCO,"CODO 90° PVC CEM DE/DN 25 mm (3/4"") PN10"
02-04-002-PN10-032,Fittings,Codo 90°,PVC,32,1,PN10,CEM,,kg/unit,239.0,RESCO,"CODO 90° PVC CEM DE/DN 32 mm (1"") PN10"
02-04-002-PN10-040,Fittings,Codo 90°,PVC,40,1 1/4,PN10,CEM,,kg/unit,414.0,RESCO,"CODO 90° PVC CEM DE/DN 40 mm (1 1/4"") PN10"
02-04-002-PN10-050,Fittings,Codo 90°,PVC,50,1 1/2,PN10,CEM,,kg/unit,653.0,RESCO,"CODO 90° PVC CEM DE/DN 50 mm (1 1/2"") PN10"
02-04-002-PN10-063,Fittings,Codo 90°,PVC,63,2,PN10,CEM,,kg/unit,2195.0,RESCO,"CODO 90° PVC CEM DE/DN 63 mm (2"") PN10"
02-04-002-PN10-075,Fittings,Codo 90°,PVC,75,2 1/2,PN10,CEM,,kg/unit,3312.0,RESCO,"CODO 90° PVC CEM DE/DN 75 mm (2 1/2"") PN10"
02-04-002-PN10-090,Fittings,Codo 90°,PVC,90,3,PN10,CEM,,kg/unit,4540.0,RESCO,"CODO 90° PVC CEM DE/DN 90 mm (3"") PN10"
02-04-002-PN10-110,Fittings,Codo 90°,PVC,110,4,PN10,CEM,,kg/unit,7527.0,RESCO,"CODO 90° PVC CEM DE/DN 110 mm (4"") PN10"
02-04-002-PN10-125,Fittings,Codo 90°,PVC,125,5,PN10,CEM,,kg/unit,14556.0,RESCO,"CODO 90° PVC CEM DE/DN 125 mm (5"") PN10"
02-04-002-PN10-140,Fittings,Codo 90°,PVC,140,5 1/2,PN10,CEM,,kg/unit,21235.0,RESCO,"CODO 90° PVC CEM DE/DN 140 mm (5 1/2"") PN10"
02-04-002-PN10-160,Fittings,Codo 90°,PVC,160,6,PN10,CEM,,kg/unit,22936.0,RESCO,"CODO 90° PVC CEM DE/DN 160 mm (6"") PN10"
02-04-002-PN10-200,Fittings,Codo 90°,PVC,200,8,PN10,CEM,,kg/unit,33769.0,RESCO,"CODO 90° PVC CEM DE/DN 200 mm (8"") PN10"
02-04-002-PN10-250,Fittings,Codo 90°,PVC,250,10,PN10,CEM,,kg/unit,131765.0,RESCO,"CODO 90° PVC CEM DE/DN 250 mm (10"") PN10"
02-04-001-PN10-020,Fittings,Codo 45°,PVC,20,1/2,PN10,CEM,,kg/unit,161.0,RESCO,"CODO 45° PVC CEM DE/DN 20 mm (1/2"") PN10"
02-04-001-PN10-025,Fittings,Codo 45°,PVC,25,3/4,PN10,CEM,,kg/unit,299.0,RESCO,"CODO 45° PVC CEM DE/DN 25 mm (3/4"") PN10"
02-04-001-PN10-032,Fittings,Codo 45°,PVC,32,1,PN10,CEM,,kg/unit,372.0,RESCO,"CODO 45° PVC CEM DE/DN 32 mm (1"") PN10"
02-04-001-PN10-040,Fittings,Codo 45°,PVC,40,1 1/4,PN10,CEM,,kg/unit,489.0,RESCO,"CODO 45° PVC CEM DE/DN 40 mm (1 1/4"") PN10"
02-04-001-PN10-050,Fittings,Codo 45°,PVC,50,1 1/2,PN10,CEM,,kg/unit,779.0,RESCO,"CODO 45° PVC CEM DE/DN 50 mm (1 1/2"") PN10"
02-04-001-PN10-063,Fittings,Codo 45°,PVC,63,2,PN10,CEM,,kg/unit,2311.0,RESCO,"CODO 45° PVC CEM DE/DN 63 mm (2"") PN10"
02-04-001-PN10-075,Fittings,Codo 45°,PVC,75,2 1/2,PN10,CEM,,kg/unit,4877.0,RESCO,"CODO 45° PVC CEM DE/DN 75 mm (2 1/2"") PN10"
